#OTU ID	G28712	G28715	G28745	G28774	G28775	G34180	G34181	G34182	G34183	G34185	G34186	G34187	G34188	G34189	G34190	G34191	G34192	G34193	G34194	G34195	G34196	G34198	G34199	G34200	G34201	G34202	G34203	G34204	G34206	G34207	G34208	G34209	G34210	G34211	G34212	G34214	G34215	G34216	G34217	G34218	G34219	G34220	G34221	G34222	G34227	G34228	G34229	G34237	G44038	G44039	G44040	G44041	G44043	G44044	G44050	G44062	G44065	G44066	G44074	G44076	G44081	G44089	G44090	G44093	G44094	G44095	G44100	G75268	G75269	G75270	G75271	G75272	G75273	G75274	G75277	G75278	G75280	G75281	G75283	G75285	G75286	G75287	G75288	G75290	G75291	G75298	G75302	G75303	G75304	G75305	G75306	G75307	G75308	G75309	G75316	G75321	G75353	G89736	G28711
OTU1454	0	13	0	0	0	0	0	0	0	1	0	0	0	0	0	3	2	0	0	0	0	0	0	1	0	1	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	6	0	0	0	0	199	0	2	16	1	0	1	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0
OTU268	4	5	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	307	0	0	0	0
OTU281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU285	0	0	0	2	0	2	0	0	8	8	0	4	2	0	10	8	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	37	0	0	0	0	9	61	1	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	7	4	11	2	0	0	0	0	0	0	0	0	0	0	7	0	4	7	0	4
OTU1039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	0	4	1	0	1	0	11	134	0	0	0	0	14	0	0	48	0	0	0	0	17	4	0	16	9	0	1	10	0	0	1	0	2	4	0	0	0	33	0	0	0	3	0	0	0	0	0	0
OTU2296	0	0	0	0	4	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	6	2	5	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	15	3	5	6	0	10	0	5	39	26	1	77	15	7	10	16	3	32	0	0	0	0	4	0	4	1	0	0	0	0	2	0	1	0	0	0	0	0	0	6	0	5	3	1	1	0	0	3	0	4
OTU1714	0	0	0	0	0	2	1	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	1	1	49	0	2	56	11	15	0	0	2	1	49	0	1	1	0	7	0	0	0	0	0	0	0	0	0	5	0	17	4	60	5	0	0	0	0	0	0	0	13	0	0	5	0	0	0	0	5
OTU336	0	0	1	3	0	0	0	2	2	2	0	4	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	7	9	4	0	55	21	0	25	12	0	1	0	31	0	0	0	0	1	16	0	0	0	0	16	0	13	4	9	13	0	0	0	0	0	15	20	10	6	0	2	0	0	2	0	2
OTU254	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	1	0	1	116	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	51	0	0	0	0	0	0	25	0	0	0	16	0	0	0
OTU1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	4	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	33	0	0	0	15	0	36	0	0	0	0	0	0	0	0	0	0	25	51	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	11	0	0	0	0	0	0
OTU276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU412	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	5	8	0	0	1	88	0	0	23	0	99	0	0	0	1	0	17	0	0	0	0	3	0	0	1	0	21	3	6	0	1	2	0	0	0	14	0	0	4	0	2	0	0	0	0	5	1	0	0
OTU380	0	0	0	5	0	0	0	1	1	1	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	40	0	0	8	0	0	5	4	0	1	0	4	2	0	0	0	34	89	0	0	4	0	5	0	6	0	0	4	0	0	0	0	0	77	3	1	1	0	0	0	0	0	0	1
OTU1181	0	0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	24	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	135	111	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
OTU927	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3	2	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	11	3	4	0	2	0	0	1	0	0	0	0	0	0	12	73	6	7	8	29	2	0	16	0	0	18	1	0	9	0	1	0	0	0	0	0	0	4	0	0	0	28	0	3	0	5	11	0	8	0	1	0	14	0	0	2	0	2	0	1	5	1	1
OTU317	0	0	2	0	0	0	0	0	0	0	2	1	0	0	5	5	4	0	0	0	0	0	0	0	0	0	0	0	2	1	9	0	0	0	0	0	0	3	7	0	2	0	0	0	0	0	0	0	0	0	0	4	6	1	19	0	7	0	33	7	0	22	6	0	4	0	24	10	0	0	0	4	8	0	8	21	0	1	44	1	0	2	0	2	0	0	0	0	1	2	0	0	0	3	0	3	20	0	0
OTU296	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	4	4	8	2	0	2	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	22	11	6	10	5	35	0	1	5	70	0	1	37	12	16	3	0	7	0	0	0	0	3	1	2	1	0	0	4	0	0	0	4	1	0	1	0	0	0	11	0	0	0	0	0	0	2	0	0	1
OTU1736	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	2	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU286	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	2	0	0	2	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	4	66	0	0	2	0	44	0	0	25	41	0	0	0	0	15	30	0	10	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	15	6	0	0
OTU278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	39	0	1	82	0	0	1	0	53	0	0	0	18	0	0	0	18	0	0	0	0	14	46	0	2	0	0	2	0	3	0	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0	0	0	0
OTU1632	0	0	0	2	0	0	0	0	2	0	0	2	0	0	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	5	16	0	5	3	0	2	5	1	12	3	0	85	19	2	24	26	21	3	4	0	0	1	1	0	2	3	4	0	0	0	3	1	0	3	0	0	0	0	15	1	0	3	0	6	0	0	0	0	2	3
OTU292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	83	3	92	56	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
OTU252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	11	21	32	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0
OTU1461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	12	76	0	0
OTU261	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	15	3	4	1	0	2	1	0	0	1	2	8	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU264	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	13	25	6	0	17	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	85	10	0	0	0	0	0	0	42	0	0	0	0	4	31	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	7	16	0	0	0	0	0	7	3	0	0
OTU332	46	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	1	9	5	5	0	5	22	33	0	0	9	0	3	7	0	5	10	45	0	0	28	11	0	0	0	1	0	0	0	0	1	3	1	4	1	5	4	2	0	2	1	0	1	0	0	0	4	0	0	0	0
OTU1212	0	0	2	0	0	0	0	0	0	1	0	5	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	77	0	11	0	0	0	0	70	11	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22	23	0	1	0	0	0	0	0	0	0	0	7	0	0	1	0	0
OTU271	0	0	0	0	0	0	0	0	0	5	0	1	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	28	9	0	0	0	0	114	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	11	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
OTU263	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	3	1	0	2	0	0	1	0	0	0	0	0	0	75	0	0	19	13	0	1	0	22	0	0	0	8	0	2	0	0	0	0	0	0	3	0	0	0	0	94	7	0	0	0	0	0	2	1	0	0	0	3	1	0	0	0	1	0	0	0	0	3
OTU273	0	0	16	0	0	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	15	1	0	0	1	8	0	0	38	0	8	0	0	0	0	0	1	0	0	0	0	0	1	82	0	0	0	0	1	0	0	0	0	0	0	60	0	3	0	4	0	0	0	0	0
OTU849	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	46	0	2	0	0	0	0	0	13	0	15	0	0	1	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	142	0	0	0	0	0	3	0	0	0	0	0	0	0
OTU259	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	129	0	0	0	0	0	0	0	50	0	0	0	0	8	6	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	70	0	1	0	0	0	0	0	0	0	0
OTU272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	20	165	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU269	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	41	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	9	0	0	1	0	1	0	0	0	0	174	0	0	0	0	0	0	0	0	0
OTU265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU698	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	5	20	3	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	1	2	9	3	0	3	43	2	2	21	0	12	5	0	30	0	0	0	0	1	9	7	6	1	0	9	8	3	0	3	2	2	4	0	0	0	8	10	1	5	0	0	0	1	0	0	0
OTU270	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	15	102	0	0	8	2	0	113	1	0	4	0	1	1	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	8	9	23	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	2	0	28	0	0	0	0	7	71	10	0	0	0	2	0	7	0	1	2	0	0	0	0	0	28	1	1	0	0	0	0	0	0	0	0
OTU282	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	5	0	9	3	0	0	1	0	0	22	0	1	0	2	0	6	5	0	0	4	0	38	3	0	0	0	106	0	0	20	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU302	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	2	1	0	1	6	22	11	8	4	24	14	32	6	12	1	3	0	0	10	6	10	0	2	0	0	0	1	1	10	0	1	1	0	9	6	7	0	1	1	0	0	0	7	0	2	5	1	4	0	0	0	1	2	0	1
OTU266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1898	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	4	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU379	0	0	2	1	0	2	1	0	4	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	35	20	0	8	7	0	13	0	3	15	0	0	15	7	9	1	0	7	4	0	0	0	1	5	0	6	5	0	4	32	0	0	0	0	1	0	0	1	0	3	4	0	0	0	1	0	2	1	0	3
OTU284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	91	0	74	19	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU315	0	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	185	3	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	5	11	0	0
OTU1719	0	0	0	0	0	6	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	60	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	32	0	28
OTU2167	0	0	0	0	1	1	1	0	0	1	2	2	0	0	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	6	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	6	43	6	3	19	13	9	8	3	28	3	1	0	0	8	13	0	0	0	0	0	0	0	0	0	2	4	7	2	0	8	0	0	0	0	0	0	0	5	0	0	3	0	0	0	2	0	2	2	0	6
OTU301	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	18	0	0	0	1	2	14	0	2	0	0	22	2	0	0	0	122	0	0	8	0	0	0	0	0	1	0	4	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
OTU1303	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	1	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
OTU293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	118	27	0	7	0	0	2	4	0	5	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	14	15	0	1	0	3	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU305	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	5	6	0	176	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3360	0	0	2	0	0	0	0	2	4	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	5	0	0	0	0	66	70	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	15	0	0	0	0	0	0	0	0	2	0	0	8	0	0
OTU300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	19	0	41	43	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
OTU354	0	39	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	35	0	0	0	33	0	49	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	4
OTU310	0	0	10	2	0	1	0	0	4	1	2	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	3	15	4	0	15	6	0	2	0	0	9	19	4	3	0	0	18	0	0	0	0	0	0	7	0	0	4	1	10	2	9	12	0	6	0	0	0	0	8	11	0	2	8	0	0	4	1	6
OTU1613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	2	0	0	0	0	192	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU303	26	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	7	0	0	0	3	0	0	7	2	1	0	0	0	0	0	2	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	6	10	0	7	3	1	11	1	1	5	3	10	1	0	0	17	0	2	0	2	0	1	0	3	0	4	3	5	7	23	1	0	0	0	4	1	2	3	0	0	0	0	0	0	0
OTU306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	1	0	3	2	0	0	0	0	0	0	193	0	2	0	0	0	0	0	0	0
OTU1155	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	25	3	4	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	3	0	0	0	0	0	0	0	46	0	0	1	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	2	0
OTU348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	24	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0
OTU288	0	0	0	0	0	1	2	3	0	2	0	3	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	4	0	0	0	0	0	52	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
OTU294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	169	0	0	0	0	7	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1677	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	14	1	0	27	5	5	0	21	18	0	0	0	18	18	8	13	0	0	5	0	0	0	0	0	0	2	0	0	0	0	10	0	3	0	0	0	2	0	0	0	0	9	5	2	5	0	0	0	0	4
