# OTU	G34185	G34220	G34187	G34186	G34181	G34180	G34183	G34182	G34228	G34229	G34189	G34188	G34227	G44044	G44043	G44041	G44040	G34237	G89736	G34221	G34222	G44038	G44039	G28745	G44094	G34196	G44090	G44093	G34217	G34195	G34192	G34193	G34212	G75308	G75309	G75304	G75305	G75306	G75307	G75302	G75303	G44081	G44089	G75316	G44095	G44076	G44074	G75321	G28775	G28774	G75274	G75277	G75270	G75271	G75272	G75273	G75278	G44065	G44066	G44062	G75269	G75268	G34206	G34207	G34204	G34202	G34203	G34200	G34201	G44050	G34208	G34209	G28715	G44100	G28711	G75298	G28712	G75290	G75291	G34215	G34214	G34194	G34216	G34211	G34210	G34190	G34191	G34219	G34218	G34198	G34199	G75353	G75288	G75285	G75287	G75286	G75281	G75280	G75283	taxonomy
336830	0	0	0	0	0	0	1	1	0	0	0	0	0	4	15	1	3	7	89	0	0	3	2629	119	50	0	8	1118	1	0	0	0	1	116	3	1	16	11	4	1	2	0	1990	0	1	4	2	0	0	0	1	0	1	0	1	2	0	5	162	42	0	3	0	0	0	0	0	0	0	61	0	39	0	4	2	0	1	146	384	1	1	0	1	91	6	1	0	1	0	0	0	0	4	13	4	3	53	0	2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
329703	8	0	4	0	0	2	8	0	0	0	0	2	0	0	78	0	0	0	0	0	0	0	0	0	0	0	61	1	0	0	12	0	0	0	7	0	0	0	0	0	0	0	9	0	0	0	0	4	0	2	0	0	0	0	0	0	0	37	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	7	2	7	11	4	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
139504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1164	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__europaeus
1035392	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
293869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
631764	2	0	4	8	2	6	3	0	0	0	1	2	0	61	58	18	516	13	0	0	0	0	107	0	17	0	67	41	0	0	9	0	6	3	0	0	1	1	0	0	0	0	356	0	0	0	0	0	0	0	0	30	0	0	0	0	11	20	4	54	0	21	0	0	0	0	0	0	0	122	0	2	0	0	13	0	0	5	4	0	0	0	0	25	27	9	5	0	0	0	0	0	6	5	7	1	0	0	16	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia; s__
4315958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	3	0	1	5	0	0	0	1	0	0	0	4	1	2	3	0	0	11	1	0	10	1	3	0	0	0	2	0	17	0	2	0	1	0	7	10	0	0	0	0	1	7	2	0	0	6	0	0	12	1	0	0	26	23	1	4	1	7	1	2	0	0	1	0	0	0	3	0	7	4	5	3	3	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
585227	9	0	9	7	1	6	10	12	1	3	2	5	12	77	82	252	193	6	7	0	0	31	188	2	62	8	105	95	4	0	17	1	8	9	16	126	35	14	13	1	64	0	103	0	0	23	814	35	0	7	24	233	0	12	63	325	77	33	101	453	0	63	1	1	0	28	16	0	14	61	14	2	0	284	24	0	0	6	18	0	0	0	2	5	5	3	20	8	0	0	2	167	77	59	64	5	67	33	39	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
363507	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	77	0	0	0	0	0	79	0	0	11	8	0	0	0	4	0	0	0	0	0	0	0	0	5	0	0	0	0	2174	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	43	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta
1074210	0	0	0	0	0	1	2	0	0	0	0	0	0	0	2	34	0	0	0	1	0	58	23	3	3	2	3	2	12	0	0	1	0	0	0	0	0	0	0	0	2	10	7	1	21	2	0	0	0	1	1	0	34	3	0	0	0	1	1	46	12	0	0	132	0	1	0	2	0	7	0	0	5	0	3	4	73	1	2	2	2	0	0	0	0	0	0	1	2	0	0	0	0	1	8	1	7	580	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__
364179	0	0	0	0	1	0	0	0	0	0	0	0	0	518	1	0	516	79	0	0	0	2	7	0	1767	0	2	4	0	0	0	0	21	0	0	0	0	2	112	47	0	2	2242	0	0	6	1	47	0	93	0	1	0	0	0	0	0	5	1	17	0	0	0	0	0	0	6	0	0	2794	0	0	0	3	0	0	0	120	20	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	1076	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
696563	0	0	4	1	1	1	0	0	4	12	0	1	57	290	8	48	1178	38	3	0	0	885	13	3	18	9	5	39	0	6	0	12	23	7	2	87	3	0	0	206	374	824	457	0	1760	1	417	21	4	1	103	9	1269	1	177	212	23	2	14	1	0	7	1	0	187	40	70	44	19	11	0	0	3224	243	1	169	2049	70	111	2	0	5	1	2	0	2	7	0	0	29	35	40	0	0	0	0	2	0	336	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta
844006	2	0	0	1	1	2	2	4	0	0	0	1	0	0	14	0	0	0	0	0	0	0	0	1	3	0	8	0	0	0	0	0	0	0	7	12	11	11	3	0	0	0	53	0	0	2	60	14	0	7	0	0	0	0	6	24	0	4	0	119	0	10	0	1	1	0	0	0	0	9	0	0	0	24	7	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	25	23	63	19	0	30	1	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
364563	0	0	1	0	1	0	1	0	0	0	0	1	0	12	19	33	11	0	0	0	0	22	1	0	16	0	24	4	0	0	0	0	0	0	5	0	10	10	0	0	0	0	64	0	0	3	0	0	0	2	0	9	0	0	0	0	0	6	8	61	0	0	1	0	0	0	0	0	0	11	1	0	0	0	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	4	9	6	3	3	0	4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
766113	1	0	0	0	0	0	3	0	0	0	0	0	0	0	13	16	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	32	15	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
359750	0	152	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	502	0	2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	634	1	0	0	0	0	0	0	0	2	20	0	1	0	0	0	6	9569	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	27	0	1	0	0	0	0	0	1	0	0	0	132	0	0	0	0	6	12	10	54	0	11	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
338222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
208790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	39	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
793524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Helcococcus; s__
365385	0	0	0	0	0	0	0	0	0	0	0	0	1	42	0	92	371	12	0	0	0	6	0	0	0	8	0	0	0	0	0	0	12	0	0	0	1	0	0	7	0	0	0	1	6	0	0	17	0	0	0	0	5	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	76	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__bifidum
523542	4	0	0	0	2	0	1	0	0	0	1	0	0	0	6	1786	1	22	476	0	8	2	3143	2	651	28	9	990	27	17	3	158	6	130	2	70	137	110	71	0	1	3	1786	0	1	331	272	15	0	490	6	878	219	221	22	21	727	3	532	7000	0	12	0	0	0	12	14	9	18	376	0	152	0	119	5	0	608	144	315	70	36	87	41	208	244	2	0	9	0	0	2	26	159	348	189	43	448	0	3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
230479	1	0	0	0	1	0	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	10	0	14	0	0	0	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	19	0	3	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	2	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
589114	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	26	0	22	0	16	0	0	0	12	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
581079	3	0	2	5	5	2	3	3	0	8	0	2	3	501	47	500	710	24	31	0	7	231	1324	8	23	11	36	404	7	3	6	8	13	23	5	355	25	4	8	110	601	2824	18	0	1221	61	809	41	2	2	113	292	32	17	50	271	214	15	227	194	0	20	1	1	1	71	56	1	29	74	0	26	42	400	24	753	38	0	3	11	14	0	16	18	13	3	11	3	0	0	29	20	14	15	4	5	62	203	52	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
791522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4422039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	2	0	0	0	0	8	0	0	0	0	8	0	0	1	0	0	0	0	0	4	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__
587041	4	0	42	27	47	24	39	14	0	0	7	16	0	0	305	0	1	0	0	0	0	2	0	0	200	3	245	0	0	0	26	0	0	0	50	0	1	1	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	2	0	95	0	0	1	0	0	0	0	469	0	0	0	1	106	0	0	0	0	0	0	0	0	0	0	25	37	1	0	0	0	0	0	0	0	0	3	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
134265	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	3	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	25	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
358030	2	0	3	0	0	0	2	1	0	0	0	2	0	0	14	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	4	0	0	0	1	0	35	71	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	11	174	35	20	14	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
262379	0	0	0	0	4	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	28	0	38	0	0	1	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
358712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
183532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	39	0	0	0	0	18	0	0	0	0	11	2	0	0	0	0	1	0	0	0	14	0	0	2	0	0	0	0	0	104	0	0	0	0	24	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	0	0	0	0	197	2	1	0	0	0	0	0	0	1	8	1	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
197069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	2	2	0	2	0	0	1	0	0	0	0	0	0	0	5	0	0	1	0	0	4	0	0	1	0	1	3	0	0	0	1	0	1	1	0	1	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
1035532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__
4295063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
310979	0	0	0	0	1	0	1	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	3	33	0	7	0	0	0	0	0	0	0	1	0	3	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	58	0	0	1	0	0	0	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	9	4	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
145856	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
558444	0	0	0	0	1	1	0	0	0	0	0	0	0	0	5	3	30	4	0	0	0	1	116	5	17	3	1	18	3	0	0	0	6	0	2	218	38	8	1	0	1	1	11	0	0	1	290	236	0	0	73	34	1	0	49	115	40	4	49	1348	0	10	0	0	0	53	41	27	23	17	0	3	0	175	9	117	7	3	3	0	0	0	1	1	1	0	1	0	0	0	15	127	3	5	3	0	9	830	76	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
298163	2	0	3	1	3	2	1	6	0	0	0	2	0	296	56	3	265	7	0	0	0	0	0	2	10	0	52	1	0	0	11	0	9	0	8	97	126	25	6	9	0	0	546	0	0	18	303	3	0	14	0	0	0	0	3	0	0	19	1	747	0	64	14	4	0	0	0	0	0	69	10	0	0	236	6	0	0	76	89	0	0	0	0	0	0	14	7	0	0	0	0	35	22	101	17	6	19	1	84	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
288223	78	0	0	0	0	0	27	0	0	0	0	0	0	2	0	7	1	0	31	0	15	1	1	0	3	0	0	0	0	0	0	0	0	0	417	932	0	2	233	0	0	0	3979	0	0	0	2525	0	0	0	0	0	0	0	299	145	1	0	1	1	0	0	8	20	0	107	0	0	30	0	0	0	0	1502	5	0	0	263	680	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__flavefaciens
325254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	25	8	2	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
505587	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	8	0	0	0	0	49	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	3	0	0	5	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Finegoldia; s__
2265722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
1078207	1	10	0	1	4	5	0	1	4	1	2	1	7	51	14	163	77	0	2	5	0	185	327	39	193	16	15	47	1	2	1	26	1	1	1	4	2	3	2	0	9	22	19	19	144	5	12	3	0	6	3	3	252	9	0	3	2	0	55	154	269	7	0	0	2	6	0	2	0	82	0	4	9	3	12	5	667	72	19	13	32	4	6	3	1	2	0	0	11	0	0	6	9	10	38	6	10	0	27	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
860192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus; s__
229088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
528692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	2	0	0	0	0	0	7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
195222	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	97	0	0	0	0	0	1	0	0	0	0	6	1	23	18	0	0	3	1	0	0	0	1	0	0	16	0	0	0	0	0	4	0	0	0	628	0	0	0	3	0	0	0	0	0	118	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	90	34	3	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
189843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	1	1	0	0	0	15	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
367215	1	0	1	4	1	4	1	3	0	0	0	1	0	123	63	0	208	5	7	0	2	0	0	0	32	0	15	0	0	0	0	0	4	0	9	38	5	1	0	1	0	0	42	0	0	4	92	31	0	2	0	0	0	0	3	10	0	6	0	0	0	19	0	0	0	0	1	0	4	68	1	0	0	10	27	2	0	5	7	1	1	0	1	0	0	1	1	1	0	0	0	23	22	15	31	5	14	2	0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemania; s__
4335376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
198866	0	0	0	0	0	0	0	0	0	0	0	0	0	2915	2	2060	1703	39	0	0	45	1	1	0	726	87	1	3	322	1	0	2	27	0	0	0	1362	582	155	968	0	2	1116	0	2	1077	2	0	0	254	0	0	23	289	0	0	0	0	1	5478	0	0	6	93	0	0	2	0	0	2325	151	0	0	2	0	0	90	113	264	127	16	3	187	0	0	0	0	122	0	0	0	0	815	1098	785	124	2191	659	1853	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__
